#phi    kapx    kapz    vl         vs1        vs2        vlx     vly      vlz     vs1x    vs1y     vs1z    vs2x    vs2y     vs2z
1.5110  +0.0598  +0.9982  5973.4260  3765.8755  3765.8755  -0.0598  0.0000   -0.9982  0.0000  1.0000   0.0000  -0.9978  0.0277   0.0598  0.0000  -0.0000 -1.0000
1.5236  +0.0472  +0.9989  5973.4260  3765.8755  3765.8755  -0.0472  0.0000   -0.9989  0.0000  1.0000   0.0000  -0.9985  0.0259   0.0472  0.0000  0.0000 -1.0000
1.5362  +0.0346  +0.9994  5973.4260  3765.8755  3765.8755  -0.0346  0.0000   -0.9994  0.0000  1.0000   0.0000  -0.9992  0.0190   0.0346  0.0000  0.0000 -1.0000
1.5488  +0.0220  +0.9998  5973.4260  3765.8755  3765.8755  -0.0220  0.0000   -0.9998  0.0000  1.0000   0.0000  -0.9997  -0.0103   0.0220  0.0000  0.0000 -1.0000
1.5614  +0.0094  +1.0000  5973.4260  3765.8755  3765.8755  -0.0094  0.0000   -1.0000  0.0000  1.0000   0.0000  -0.9999  0.0052   0.0094  0.0000  0.0000 -1.0000
1.5739  -0.0031  +1.0000  5973.4260  3765.8755  3765.8755  0.0031  0.0000   -1.0000  0.0000  1.0000   0.0000  -1.0000  -0.0017   -0.0031  0.0000  0.0000 -1.0000
1.5865  -0.0157  +0.9999  5973.4260  3765.8755  3765.8755  0.0157  0.0000   -0.9999  0.0000  1.0000   0.0000  -0.9998  -0.0087   -0.0157  0.0000  0.0000 -1.0000
1.5991  -0.0283  +0.9996  5973.4260  3765.8755  3765.8755  0.0283  0.0000   -0.9996  0.0000  1.0000   0.0000  -0.9995  -0.0156   -0.0283  0.0000  -0.0000 -1.0000
1.6117  -0.0409  +0.9992  5973.4260  3765.8755  3765.8755  0.0409  0.0000   -0.9992  0.0000  1.0000   0.0000  -0.9989  -0.0225   -0.0409  0.0000  0.0000 -1.0000
1.6243  -0.0535  +0.9986  5973.4260  3765.8755  3765.8755  0.0535  0.0000   -0.9986  0.0000  1.0000   0.0000  -0.9981  -0.0294   -0.0535  0.0000  -0.0000 -1.0000
1.6369  -0.0661  +0.9978  5973.4260  3765.8755  3765.8755  0.0661  0.0000   -0.9978  0.0000  1.0000   0.0000  -0.9972  -0.0362   -0.0660  0.0000  -0.0000 -1.0000
1.6495  -0.0786  +0.9969  5973.4260  3765.8755  3765.8755  0.0786  0.0000   -0.9969  0.0000  1.0000   0.0000  -0.9960  -0.0430   -0.0785  0.0000  0.0000 -1.0000
1.6621  -0.0912  +0.9958  5973.4260  3765.8755  3765.8755  0.0912  0.0000   -0.9958  0.0000  1.0000   0.0000  -0.9946  -0.0497   -0.0910  0.0000  -0.0000 -1.0000
